"Location","Job_Title","Industry","Company_Size","AI_Adoption_Level","Automation_Risk","Required_Skills","Salary_USD","Remote_Friendly","Job_Growth_Projection","GDP_2023_Billion_USD","GDP_Growth_2023_Percent","Automation_Impact_Score","Average_Salary","Stock_Option_Percent","Bonus_Percent","Stock_Options","Bonus","Total_Compensation","Automation_Probability","count","AI_Adoption_Count","AI_Adoption_Rate_Per_Company_Size","Job_Security_Index","Common_Degrees","Annual_Growth_Rate_Low","Annual_Growth_Rate_High","Annual_Growth_Rate_Mean","Projected_Total_Compensation_Low_5Y","Projected_Total_Compensation_High_5Y","Projected_Total_Compensation_Mean_5Y","Type_of_Automation"
"Paris","Data Scientist","Technology","Large","Medium","Medium","Cybersecurity",67371.7277747278,"Yes","Stable",3190,0.7,6,83975.3549432316,0.2,0.2,13474.3455549456,13474.3455549456,94320.418884619,44.0336386207491,65,9350,0.695187165775401,"Medium","Computer Science, Statistics, Mathematics",1.62526024993043,2.62085688606836,2.1230585679994,102238.407164162,107345.515106374,104791.961135268,"Unknown"
"Paris","UX Designer","Manufacturing","Medium","Low","High","Communication",97763.4051533598,"Yes","Decline",3190,0.7,6,87848.2539378052,0.1,0.15,9776.34051533598,14664.510773004,122204.2564417,58.893505372107,61,9085,0.671436433681893,"Low","Graphic Design, Human-Computer Interaction, Psychology",-2.52482440425828,0.469286245204508,-1.02776907952689,107536.640301631,125098.734862039,116317.687581835,"Physical"
"Paris","HR Manager","Energy","Large","Low","Low","JavaScript",86749.477437402,"Yes","Decline",3190,0.7,2,86944.5953950594,0.1,0.15,8674.9477437402,13012.4216156103,108436.846796753,12.5822808779776,54,9350,0.577540106951872,"Medium","Human Resource Management, Business Administration, Psychology",-2.05708103686757,0.941660735044628,-0.557710150911473,97733.1947610528,113639.446208591,105686.320484822,"Unknown"
"Paris","Cybersecurity Analyst","Manufacturing","Large","High","Medium","Cybersecurity",84587.5884094413,"No","Growth",3190,0.7,8,94241.0754862367,0.1,0.15,8458.75884094413,12688.1382614162,105734.485511802,67.4424779927358,47,9350,0.502673796791444,"Medium","Computer Science, Information Technology, Cybersecurity",3.38883097227337,4.3820867244741,3.88545884837373,124906.425496136,131022.695495498,127964.560495817,"Physical"
"Paris","AI Researcher","Education","Medium","Medium","High","Project Management",80562.8081113307,"No","Stable",3190,0.7,8,94943.9993882827,0.05,0.1,4028.14040556654,8056.28081113307,92647.2293280303,78.1641557998955,60,9085,0.66042927903137,"Medium","Computer Science, Artificial Intelligence, Mathematics",1.28054202642106,2.27272561084107,1.77663381863106,98733.0425816548,103664.865170167,101198.953875911,"Cognitive"
"Paris","Data Scientist","Entertainment","Small","High","Low","Python",107155.492139903,"No","Decline",3190,0.7,6,102101.263082129,0.05,0.1,5357.77460699516,10715.5492139903,123228.815960889,51.4570672670379,58,9761,0.594201413789571,"Medium","Computer Science, Statistics, Mathematics",-2.44971637939708,0.545137913876213,-0.952289232760435,108856.64815486,126624.47168724,117740.55992105,"Unknown"
"Paris","Software Engineer","Transportation","Large","Low","High","Data Analysis",99722.5538017463,"Yes","Decline",3190,0.7,6,79104.7224448794,0.05,0.1,4986.12769008732,9972.25538017463,114680.936872008,58.893505372107,54,9350,0.577540106951872,"Low","Computer Science, Software Engineering, Information Technology",-2.52482440425828,0.469286245204508,-1.02776907952689,100916.310257513,117397.221121556,109156.765689535,"Physical"
"Paris","UX Designer","Education","Large","Medium","High","Project Management",49877.3959379521,"Yes","Stable",3190,0.7,8,93749.0560912962,0.05,0.1,2493.8697968976,4987.73959379521,57359.0053286449,78.1641557998955,65,9350,0.695187165775401,"Medium","Graphic Design, Human-Computer Interaction, Psychology",1.28054202642106,2.27272561084107,1.77663381863106,61126.8049420347,64180.1551629333,62653.480052484,"Cognitive"
"Paris","Software Engineer","Healthcare","Medium","Low","Low","Data Analysis",99835.9266317616,"No","Growth",3190,0.7,2,79270.9869334877,0.1,0.15,9983.59266317616,14975.3889947642,124794.908289702,12.5822808779776,61,9085,0.671436433681893,"High","Computer Science, Software Engineering, Information Technology",3.94291896313243,4.94166073504463,4.44228984908853,151415.874653371,158831.460743765,155123.667698568,"Cognitive"
"Paris","Sales Manager","Transportation","Small","Low","Low","Project Management",129306.829234442,"No","Stable",3190,0.7,2,90937.9122466352,0.05,0.1,6465.34146172208,12930.6829234442,148702.853619608,12.5822808779776,59,9761,0.60444626575146,"Medium","Business Administration, Marketing, Economics",1.94291896313243,2.94166073504463,2.44228984908853,163721.089612792,171899.714142312,167810.401877552,"Physical"
"Paris","Software Engineer","Healthcare","Small","High","High","Machine Learning",77222.7694411125,"Yes","Decline",3190,0.7,10,79270.9869334877,0.1,0.15,7722.27694411125,11583.4154161669,96528.4618013907,85.310173262842,58,9761,0.594201413789571,"Low","Computer Science, Software Engineering, Information Technology",-2.7916327499547,0.199836232719012,-1.29589825861785,83786.4189040101,97496.8185380204,90641.6187210153,"Cognitive"
"Paris","Marketing Specialist","Entertainment","Large","High","Medium","Marketing",68813.7475776451,"No","Growth",3190,0.7,8,81401.7531481634,0.05,0.1,3440.68737888226,6881.37475776452,79135.8097142919,67.4424779927358,47,9350,0.502673796791444,"Medium","Marketing, Business Administration, Communications",3.38883097227337,4.3820867244741,3.88545884837373,93484.8367806298,98062.4916156424,95773.6641981361,"Unknown"
"Paris","Marketing Specialist","Finance","Small","Medium","Medium","Cybersecurity",63848.51232218,"No","Growth",3190,0.7,6,92348.7235184119,0.2,0.2,12769.702464436,12769.702464436,89387.917251052,44.0336386207491,54,9761,0.553222005942014,"Medium","Marketing, Business Administration, Communications",3.62526024993043,4.62085688606836,4.1230585679994,106808.788649886,112039.247180347,109424.017915117,"Cognitive"
"Paris","Operations Manager","Technology","Medium","Low","Low","JavaScript",88388.9621636155,"No","Stable",3190,0.7,2,103310.702295085,0.2,0.2,17677.7924327231,17677.7924327231,123744.547029062,12.5822808779776,61,9085,0.671436433681893,"Medium","Business Administration, Operations Management, Industrial Engineering",1.94291896313243,2.94166073504463,2.44228984908853,136242.120309707,143048.04341805,139645.081863878,"Unknown"
"Paris","Data Scientist","Education","Small","High","Low","Python",99467.4500805192,"Yes","Growth",3190,0.7,6,102573.663191675,0.05,0.1,4973.37250402596,9946.74500805192,114387.567592597,51.4570672670379,58,9761,0.594201413789571,"High","Computer Science, Statistics, Mathematics",3.55028362060292,4.54513791387621,4.04771076723957,136186.88573539,142855.848263764,139521.366999577,"Cognitive"
"Paris","Cybersecurity Analyst","Manufacturing","Medium","Low","Low","Project Management",98721.639102545,"Yes","Stable",3190,0.7,2,94241.0754862367,0.1,0.15,9872.1639102545,14808.2458653817,123402.048878181,12.5822808779776,61,9085,0.671436433681893,"Medium","Computer Science, Information Technology, Cybersecurity",1.94291896313243,2.94166073504463,2.44228984908853,135865.031578135,142652.11736285,139258.574470492,"Physical"
"Paris","UX Designer","Manufacturing","Small","Low","Medium","JavaScript",85743.8347703679,"No","Growth",3190,0.7,4,87848.2539378052,0.1,0.15,8574.38347703679,12861.5752155552,107179.79346296,33.2159558497369,59,9761,0.60444626575146,"Medium","Graphic Design, Human-Computer Interaction, Psychology",3.73451884591766,4.73119725033268,4.23285804812517,128744.712055085,135049.585987837,131897.149021461,"Physical"
"Paris","Sales Manager","Manufacturing","Large","Medium","Low","Machine Learning",73376.6022839067,"No","Growth",3190,0.7,4,84775.9185979811,0.1,0.15,7337.66022839067,11006.490342586,91720.7528548834,37.9677936993539,65,9350,0.695187165775401,"High","Business Administration, Marketing, Economics",3.68652528363653,4.68272850426659,4.18462689395156,109920.631455194,115303.576834081,112612.104144637,"Physical"
"Paris","Sales Manager","Finance","Large","Low","Medium","Python",93002.6926801244,"No","Decline",3190,0.7,4,88699.0842730278,0.2,0.2,18600.5385360249,18600.5385360249,130203.769752174,33.2159558497369,54,9350,0.577540106951872,"Medium","Business Administration, Marketing, Economics",-2.26548115408234,0.731197250332683,-0.76714195187483,116108.350326729,135034.125918002,125571.238122365,"Cognitive"
"Paris","HR Manager","Education","Small","Medium","High","JavaScript",94356.6375902443,"Yes","Stable",3190,0.7,8,88175.5155181202,0.05,0.1,4717.83187951221,9435.66375902443,108510.133228781,78.1641557998955,54,9761,0.553222005942014,"Medium","Human Resource Management, Business Administration, Psychology",1.28054202642106,2.27272561084107,1.77663381863106,115637.949265439,121414.190282268,118526.069773854,"Cognitive"
"Paris","Marketing Specialist","Healthcare","Medium","Low","Medium","Python",83784.910564384,"Yes","Stable",3190,0.7,4,86991.6621491288,0.1,0.15,8378.4910564384,12567.7365846576,104731.13820548,33.2159558497369,61,9085,0.671436433681893,"Medium","Marketing, Business Administration, Communications",1.73451884591766,2.73119725033268,2.23285804812517,114134.647157839,119836.07356852,116985.36036318,"Cognitive"
"Paris","HR Manager","Energy","Small","Low","Medium","UX/UI Design",112822.654630625,"Yes","Decline",3190,0.7,4,86944.5953950594,0.1,0.15,11282.2654630625,16923.3981945938,141028.318288281,33.2159558497369,59,9761,0.60444626575146,"Medium","Human Resource Management, Business Administration, Psychology",-2.26548115408234,0.731197250332683,-0.76714195187483,125761.069875104,146260.248270775,136010.65907294,"Unknown"
"Paris","HR Manager","Healthcare","Small","Medium","Medium","Sales",107583.526028689,"Yes","Decline",3190,0.7,6,101400.653661165,0.1,0.15,10758.3526028689,16137.5289043033,134479.407535861,44.0336386207491,54,9761,0.553222005942014,"Medium","Human Resource Management, Business Administration, Psychology",-2.37473975006957,0.620856886068359,-0.876941432000603,119252.312713045,138706.190551683,128979.251632364,"Cognitive"
"Paris","AI Researcher","Transportation","Medium","Low","High","Python",110298.379649103,"Yes","Decline",3190,0.7,6,96340.5599105712,0.05,0.1,5514.91898245516,11029.8379649103,126843.136596469,58.893505372107,61,9085,0.671436433681893,"Low","Computer Science, Artificial Intelligence, Mathematics",-2.52482440425828,0.469286245204508,-1.02776907952689,111618.736957927,129847.489573501,120733.113265714,"Physical"
"Paris","Marketing Specialist","Manufacturing","Medium","Low","High","Communication",109060.482942905,"Yes","Decline",3190,0.7,6,82402.1903411131,0.1,0.15,10906.0482942905,16359.0724414357,136325.603678631,58.893505372107,61,9085,0.671436433681893,"Low","Marketing, Business Administration, Communications",-2.52482440425828,0.469286245204508,-1.02776907952689,119963.067028566,139554.554367233,129758.810697899,"Physical"
"Paris","Sales Manager","Entertainment","Large","Low","Low","Communication",118957.228721535,"Yes","Decline",3190,0.7,2,102609.673714647,0.05,0.1,5947.86143607674,11895.7228721535,136800.813029765,12.5822808779776,54,9350,0.577540106951872,"Medium","Business Administration, Marketing, Economics",-2.05708103686757,0.941660735044628,-0.557710150911473,123297.392890521,143364.263097081,133330.827993801,"Unknown"
"Paris","Cybersecurity Analyst","Technology","Medium","Low","Low","UX/UI Design",84654.8777115395,"Yes","Stable",3190,0.7,2,90259.6108789273,0.2,0.2,16930.9755423079,16930.9755423079,118516.828796155,12.5822808779776,61,9085,0.671436433681893,"Medium","Computer Science, Information Technology, Cybersecurity",1.94291896313243,2.94166073504463,2.44228984908853,130486.428980006,137004.828725264,133745.628852635,"Unknown"
"Paris","Product Manager","Manufacturing","Medium","Medium","Medium","Data Analysis",89396.5666674173,"Yes","Decline",3190,0.7,6,80333.4015529522,0.1,0.15,8939.65666674173,13409.4850001126,111745.708334272,44.0336386207491,60,9085,0.66042927903137,"Medium","Business Administration, Marketing, Engineering",-2.37473975006957,0.620856886068359,-0.876941432000603,99092.7488364025,115257.95508441,107175.351960406,"Physical"
"Paris","Product Manager","Transportation","Large","High","High","Cybersecurity",84489.794190632,"No","Stable",3190,0.7,10,66707.4057732365,0.05,0.1,4224.4897095316,8448.9794190632,97163.2633192268,85.310173262842,47,9350,0.502673796791444,"Medium","Business Administration, Marketing, Engineering",1.2083672500453,2.19983623271901,1.70410174138215,103177.30639101,108331.084765787,105754.195578399,"Physical"
"Paris","Software Engineer","Technology","Small","Low","High","Sales",103180.626977448,"No","Stable",3190,0.7,6,94878.2338835659,0.2,0.2,20636.1253954896,20636.1253954896,144452.877768427,58.893505372107,59,9761,0.60444626575146,"Medium","Computer Science, Software Engineering, Information Technology",1.47517559574172,2.46928624520451,1.97223092047311,155426.567414447,163190.455188586,159308.511301517,"Unknown"
"Paris","Cybersecurity Analyst","Finance","Medium","Medium","Medium","JavaScript",102593.997054252,"Yes","Decline",3190,0.7,6,94668.2027525314,0.2,0.2,20518.7994108503,20518.7994108503,143631.595875952,44.0336386207491,60,9085,0.66042927903137,"Medium","Computer Science, Information Technology, Cybersecurity",-2.37473975006957,0.620856886068359,-0.876941432000603,127368.199345355,148146.038652792,137757.118999074,"Cognitive"
"Paris","Sales Manager","Retail","Large","Medium","Medium","Project Management",102424.370938781,"Yes","Stable",3190,0.7,6,105636.318446659,0.05,0.1,5121.21854693905,10242.4370938781,117788.026579598,44.0336386207491,65,9350,0.695187165775401,"Medium","Business Administration, Marketing, Economics",1.62526024993043,2.62085688606836,2.1230585679994,127676.068055206,134053.861677793,130864.964866499,"Unknown"
"Paris","UX Designer","Transportation","Small","Low","Medium","UX/UI Design",73532.8159084315,"Yes","Growth",3190,0.7,4,86240.3896129137,0.05,0.1,3676.64079542158,7353.28159084315,84562.7382946963,33.2159558497369,59,9761,0.60444626575146,"Medium","Graphic Design, Human-Computer Interaction, Psychology",3.73451884591766,4.73119725033268,4.23285804812517,101577.032765067,106551.453662235,104064.243213651,"Physical"
"Paris","HR Manager","Finance","Small","High","Low","Machine Learning",102128.560273801,"Yes","Decline",3190,0.7,6,97296.3388251374,0.2,0.2,20425.7120547603,20425.7120547603,142979.984383322,51.4570672670379,58,9761,0.594201413789571,"Medium","Human Resource Management, Business Administration, Psychology",-2.44971637939708,0.545137913876213,-0.952289232760435,126304.239246627,146919.897291996,136612.068269311,"Cognitive"
"Paris","UX Designer","Education","Small","Low","Medium","Cybersecurity",91969.256341484,"No","Stable",3190,0.7,4,93749.0560912962,0.05,0.1,4598.4628170742,9196.9256341484,105764.644792707,33.2159558497369,59,9761,0.60444626575146,"Medium","Graphic Design, Human-Computer Interaction, Psychology",1.73451884591766,2.73119725033268,2.23285804812517,115260.949341599,121018.638501381,118139.79392149,"Cognitive"
"Paris","HR Manager","Entertainment","Large","High","Low","JavaScript",80516.4168684071,"Yes","Decline",3190,0.7,6,93839.4327514857,0.05,0.1,4025.82084342036,8051.64168684071,92593.8793986682,51.4570672670379,47,9350,0.502673796791444,"Medium","Human Resource Management, Business Administration, Psychology",-2.44971637939708,0.545137913876213,-0.952289232760435,81794.6620065994,95145.368142218,88470.0150744087,"Unknown"
"Paris","Operations Manager","Healthcare","Large","High","Low","Python",77642.1506253524,"Yes","Stable",3190,0.7,6,96956.0918132002,0.1,0.15,7764.21506253524,11646.3225938029,97052.6882816905,51.4570672670379,47,9350,0.502673796791444,"Medium","Business Administration, Operations Management, Industrial Engineering",1.55028362060292,2.54513791387621,2.04771076723956,104812.54657502,110048.19838204,107430.37247853,"Cognitive"
